text,label,total_price
"PAID
應付金額: $347.6
MasterCard
八達通
No Refund No Exchange
No Refund No Exchange
都會票 x2
的士
九巴月票 x2
$347.6
4 的士隧道費 $431.0
總額: $347.6
2025年3月12日",交通,347.6
"分店: 中環
燒賣
COME AGAIN
環保袋收費 $0.5
餐蛋公仔炒麵 x4
稅款已包括
番茄牛肉通粉          $316.2
會員積分 +10
收銀員: 001
祥興咖啡室
$531.5
撈丁 x4
MasterCard
",食飯,531.5
"合計: HKD $379.2
化驗費          $47.1
收銀機: 01
分店: 銅鑼灣
2 化驗費 $123.6
Total: $379.2
X光費          $30.9
中藥材                  $379.1
Date: 2025/10/21
中藥                   $400.7
  第二件半價
------------------------------
水務署",其他,379.2
"電影票 x3
扭蛋                   $404.4
分店: 銅鑼灣
貨品售出 恕不退換
應付金額: $675.1
$675.1
  優惠價 -$8.9
魚蛋 x3
================================
香港海洋公園
時間: 2025-04-21 21:09
THANK YOU
昂坪360門票          $59.5
$333.4   3D正價票
朱古力 x2
Total: $675.1
1 演唱會門票 $151.8
******************************",娛樂,675.1
"稅款已包括
歡迎下次光臨
乾炒牛河 x3
流水號: 123456
美心MX
Apple Pay
MasterCard
------------------------------
$15.3   燒賣
西多士          $134.5
COME AGAIN
PAID
  買一送一優惠
合計: HKD $214.6
2025年4月13日
八達通",食飯,214.6
"4 蛋牛治 $550.8
蛋白燉鮮奶                $351.0
$105.8   咸檸七
泰昌餅家
沙爹牛肉通粉 x3
  優惠價 -$9.9
總額: $467.9
營業時間: 07:00-23:00
應付金額: $467.9
$467.9
充電器                  $68.7
",食飯,467.9
"電話: 2345 6789
流水號: 123456
總額: $61.9
PAID
情侶座位                 $185.6
$61.9
日期: 2025-06-14
Premiere Elements
UnionPay",娛樂,61.9
"UnionPay
護膚品                  $67.4
廁紙 ................ $98.8
  第二件半價
--------------------------------
UnionPay
1 啤酒 $21.9
  優惠價 -$10.9
咖啡          $171.8
汽水 x1
時間: 2025-05-28 09:49
$146.2   雞翼
MasterCard
  折扣 -$13.2
收銀員: 001
應付金額: $584.3
$100.0   雨傘
松本清",購物,584.3
"$251.5
炒蛋多士
分店: 尖沙咀
關東煮   3 @$86.5
信用卡
譚仔雲南米線
蛋撻 ................ $165.5
2025年4月18日
  折扣 -$6.9",食飯,251.5
"$521.3   熱狗
筆記本                  $325.6
MINISO
學生單程票   1 @$35.0
Total: $979.2
  買一送一優惠
THANK YOU
維他奶 ................ $339.6
------------------------------
Visa
合計: HKD $979.2
咖啡 x4
無塑膠袋 Thank you
  第二件半價
保溫杯 ................ $494.4
1 薯條 $123.3
九巴月票 x3
無塑膠袋 Thank you
洗衣液 ................ $608.1
  會員折扣 -$3.1
No Refund No Exchange
",購物,979.2
"4 衛生巾 $491.4
單據號: A001234
可樂
7-11
實收: $656.9
2 垃圾袋 $167.4
UnionPay
時間: 2025-10-06 13:30
$611.5   雨傘
棉花棒
筆記本 x4",購物,656.9
"$131.7   牛奶
4 耳機 $261.1
營業時間: 07:00-23:00
奶茶          $208.2
雨衣                   $66.1
@cosme Store
筆          $254.9
牛奶   2 @$47.9
充電線 x4
信用卡
乾炒牛河                 $215.0
MasterCard
Apple Pay
分店: 中環
Total: $436.3
UnionPay
總額: $436.3
",購物,436.3
"燒鵝飯   3 @$93.2
牛油多士 ................ $234.0
2 電費 $56.0
新香園(堅尼地城)
合計: HKD $1113.5
會員積分 +25
環保袋收費 $0.5
3 X光費 $317.8
蛋白燉鮮奶 ................ $113.2
3 海南雞飯 $158.5
奶油豬扒包          $504.6
八達通
  買一送一優惠
No Refund No Exchange
豬扒包
漢堡包                  $289.3
咖啡
分店: 中環
時間: 2025-11-13 17:43
地址: 香港九龍尖沙咀XX路XX號
1 乾炒牛河 $148.1",食飯,1113.5
"UnionPay
午餐肉          $271.3
******************************
  會員折扣 -$11.1
美利茶餐廳
4 蛋白燉鮮奶 $43.2
咖喱牛腩飯 ................ $121.5
漢堡包
叉燒飯   2 @$167.1
Apple Pay
八達通
鮮牛油菠蘿包               $35.1
應付金額: $397.1
2025年3月8日",食飯,397.1
"
廁紙          $29.6
貨品售出 恕不退換
應付金額: $169.0
會員積分 +10
$169.0
******************************
大生生活超市
$159.1   牙刷
================================
------------------------------",購物,169.0
"薯條   1 @$96.8
中華煤氣費   4 @$56.8
  優惠價 -$11.6
  優惠價 -$5.1
熱狗 ................ $108.7
電費          $111.6
Total: $628.2
佳寶食品超市
稅款已包括
應付金額: $628.2
UnionPay
稅款已包括
地租 ................ $351.9
汽水   3 @$166.3
Date: 2025/10/12
合計: HKD $628.2",購物,628.2
"流水號: 123456
------------------------------
$151.5   薯片
  第二件半價
電池          $49.7
great
$348.8
2 環保袋 $295.3
2025年3月26日
Total: $348.8",購物,348.8
"謝謝光臨
3D正價票          $49.4
3 4DX $269.5
VIP座位 x1
4 洗頭水 $81.8
Total: $892.5
3D正價票 ................ $117.7
影藝戲院
午夜場票                 $245.1
實收: $892.5
PAID
洗潔精   4 @$9.9
日期: 2025-06-22
啤酒
展覽票          $374.1
遊戲幣                  $647.1
$438.5   3D正價票
八達通
$231.4   迪士尼樂園門票",娛樂,892.5
"番茄牛肉通粉   4 @$9.5
新香園(堅尼地城)
時間: 2025-11-21 14:45
電話: 2345 6789
地址: 香港九龍尖沙咀XX路XX號
合計: HKD $180.5
================================
Apple Pay
實收: $180.5
日本北海道3.6朱古力 x4",食飯,180.5
"貨品售出 恕不退換
叉燒飯                  $516.3
腸粉 ................ $322.3
日期: 2025-10-02
$196.5   迷你朱古力杯子蛋糕
鮮牛油菠蘿包   4 @$114.5
分店: 銅鑼灣
添好運
Total: $664.3
撈丁 ................ $502.3
Visa
總額: $664.3
THANK YOU
牛腩麵                  $76.4
UnionPay
合計: HKD $664.3",食飯,664.3
"會員積分 +25
------------------------------
咖啡          $99.2
UnionPay
  折扣 -$11.3
星洲炒米
牛油多士 ................ $133.4
$135.4   豬扒包
4 星洲炒米 $272.2
時間: 2025-05-16 09:16
$199.1   鴛鴦奶茶
No Refund No Exchange
燒賣                   $49.3
環保袋收費 $0.5
$504.6
分店: 中環
Shake Shack
日本北海道3.6朱古力 x1
單據號: A001234",食飯,504.6
"  會員折扣 -$7.5
三文治          $335.0
牙刷
薯片 ................ $319.9
分店: 尖沙咀
分店: 尖沙咀
Total: $353.9
APITA
營業時間: 07:00-23:00
Visa
合計: HKD $353.9
$353.9
濕紙巾 ................ $191.8
  折扣 -$13.8
時間: 2025-09-17 20:12
歡迎下次光臨",購物,353.9
"分店: 中環
3 即日來回票 $61.0
天星小輪票                $704.3
天星小輪票   2 @$110.5
紅色小巴車費               $38.9
新巴
  第二件半價
實收: $689.1
  會員折扣 -$5.7
2025年9月22日
即日來回票                $174.3
單據號: A001234
$689.1
$672.5   HKTaxi車費
成人單程票 x1
  折扣 -$12.3
總額: $689.1",交通,689.1
"演唱會門票          $424.5
雨衣          $320.6
$331.7   礦泉水
Total: $372.7
分店: 銅鑼灣
影藝戲院
1 襪子 $103.5
合計: HKD $372.7
實收: $372.7
2025年9月27日
地址: 香港九龍尖沙咀XX路XX號
電話: 2345 6789
環保袋收費 $0.5",娛樂,372.7
"Total: $156.7
Date: 2025/04/04
分店: 銅鑼灣
MOViE MOViE票         $29.4
UA
信用卡
總額: $156.7
遊戲機代幣
分店: 旺角
收銀員: 001",娛樂,156.7
"家興超級市場
MasterCard
1 雪糕 $136.7
三文治          $161.7
應付金額: $708.1
$323.7   薯片
營業時間: 07:00-23:00
環保袋          $580.8
UnionPay
廁紙 ................ $161.2
化驗費 ................ $44.1
收銀機: 01
稅款已包括
2025年12月6日",購物,708.1
"總額: $83.0
收銀機: 01
營業時間: 07:00-23:00
現金
都會票          $249.1
Apple Pay
屈臣氏
Total: $83.0
時間: 2025-01-04 13:11
應付金額: $83.0",購物,83.0
"------------------------------
鮮牛油菠蘿包
收銀員: 001
餐蛋公仔炒麵 ................ $392.6
一風堂

凍鴛鴦 x4
4 燒味飯 $223.6
乾炒牛河          $174.8
******************************
總額: $575.7
杏汁燉雞蛋
應付金額: $575.7",食飯,575.7
"燒賣
Total: $149.4
No Refund No Exchange
Date: 2025/08/26
K11 Art House
謝謝光臨
$196.3   蛋撻
單據號: A001234
遊戲幣 x4
$149.4",娛樂,149.4
"--------------------------------
  第二件半價
Date: 2025/02/26
會員積分 +10
收銀員: 001
牙膏 x4
家興超級市場
無塑膠袋 Thank you
筆記本 ................ $38.7
合計: HKD $215.5
$96.7   拖鞋",購物,215.5
"合計: HKD $297.5

華潤堂
應付金額: $297.5
中藥材 x4
中藥材 x2
電話: 2345 6789
中藥材 ................ $447.9
地址: 香港九龍尖沙咀XX路XX號",其他,297.5
"單據號: A001234
無塑膠袋 Thank you
時間: 2025-08-25 20:28
營業時間: 07:00-23:00
$68.4   沙嗲牛肉麵
譚仔三哥米線
================================
$68.4
現金",食飯,68.4
"PAID
現金
遊戲機代幣          $144.7
應付金額: $460.6
八達通
環保袋 x4
薯片 x1
2025年10月17日
家興超級市場
八達通
收銀機: 01
------------------------------
洗頭水 ................ $536.4",購物,460.6
"------------------------------
會員積分 +10
油費                   $17.3
現金
營業時間: 07:00-23:00
$108.7   車票

2 車票 $91.3
$645.1   機場快綫單程票
城巴月票                 $372.9
會員積分 +10
機場快綫單程票   3 @$70.7
謝謝光臨
Uber",交通,527.9
"PAID
2025年5月8日
------------------------------
4 煤氣費 $649.4
應付金額: $362.3
Visa
$338.9   診症費
香港大學中醫診所
收銀員: 001
藥物費   2 @$87.0",其他,362.3
"COME AGAIN
Total: $427.2
4 昂坪360門票 $347.5
$144.9   樂園門票
遊戲幣
VIP座位   2 @$131.4
情侶座位 x4
Date: 2025/08/22
實收: $427.2
B+ cinema
應付金額: $427.2
早場票
午夜場票 ................ $88.9",娛樂,427.2
"Total: $250.6
八達通
一蘭拉麵
流水號: 123456
日本北海道3.6朱古力   3 @$56.9
實收: $250.6

單據號: A001234
公仔麵   3 @$69.0
菠蘿油                  $96.3
咸檸七 ................ $85.2",食飯,250.6
"3D正價票          $103.1
$49.3   K11 Art House票
澳洲牛奶公司
  折扣 -$14.2
沙嗲牛肉麵          $232.7
炒蛋多士          $215.5
PAID
西多士
2 菠蘿油 $93.7
$617.1   蛋撻
日期: 2025-06-15
Total: $634.2",食飯,634.2
"1 礦泉水 $67.7
的士起步費          $105.7
電話: 2345 6789
收銀員: 001
合計: HKD $628.5
時間: 2025-04-18 19:07
港鐵巴士票
綠色小巴車費   4 @$173.8
Total: $628.5
MasterCard
$94.0   薯片
護膚品 x4
  會員折扣 -$6.7
港鐵
Visa
總額: $628.5
4 成人單程票 $527.6",交通,628.5
"實收: $549.4
昂坪360纜車票 x3
會員積分 +10
時間: 2025-03-24 11:15
  買一送一優惠
小巴費   1 @$63.4
營業時間: 07:00-23:00
城巴月票   1 @$9.9
車票   1 @$125.0
  優惠價 -$9.4
2 九巴月票 $47.2
Apple Pay
單程票 x2
輕鐵
HKTaxi車費   2 @$138.1",交通,549.4
"地租          $485.4
PAID
涼茶          $678.8
電話費   1 @$62.1
私家醫生
  買一送一優惠
藥費   2 @$115.9
注射費                  $73.1
THANK YOU
Total: $657.2
化驗費
信用卡
仁安醫院手術費          $205.6
總額: $657.2
  優惠價 -$12.0
Date: 2025/04/16",其他,657.2
"滿記甜品
  買一送一優惠
2 燒味飯 $179.2
THANK YOU
分店: 銅鑼灣
迷你朱古力杯子蛋糕          $316.5
$239.4
會員積分 +10
腸粉
日期: 2025-10-16",食飯,239.4
"2025年11月3日
實收: $292.6
  折扣 -$12.4
  會員折扣 -$10.5
------------------------------
現金
屯馬線
SmarTone數據費   4 @$112.2
收銀員: 001
1 單程票 $163.2
$17.3   昂坪360纜車票
謝謝光臨
合計: HKD $292.6
電話: 2345 6789",交通,292.6
"Visa
csl手機費   1 @$112.8
日期: 2025-09-26
稅款已包括
  買一送一優惠
Apple Pay
7-11
垃圾袋   1 @$152.5
AlipayHK
電話費                  $28.1
應付金額: $293.4
------------------------------
無塑膠袋 Thank you",購物,293.4
"1 檸檬可樂 $111.5
$714.7
環保袋收費 $0.5
咖喱牛腩飯          $29.4
黑椒豬扒飯
合計: HKD $714.7
乾炒牛河
  買一送一優惠
四季常餐
炒蛋多士 x2
燒味飯
K11 Art House票       $186.2
Date: 2025/10/07
--------------------------------
分店: 旺角
2 炒蛋多士 $217.6
葡撻 ................ $675.9",食飯,714.7
"牙刷 x3
------------------------------
零食 ................ $69.3
流水號: 123456
中藥          $32.4
Total: $1182.9
$407.8   零食
2 中華煤氣費 $160.5
--------------------------------
2 洗衣液 $196.7
信用卡
應付金額: $1182.9
千色店
$478.9   壽司
八達通
X光費          $289.2
2025年1月26日
  折扣 -$8.7
================================
零食
雞翼          $289.3
紙巾 ................ $209.8
營業時間: 07:00-23:00
關東煮                  $211.8",購物,1182.9
"龍城大藥房
------------------------------
應付金額: $508.3
******************************
T恤
================================
3 沐浴露 $348.7
飯團          $180.8
Total: $508.3
紙巾   2 @$108.4

雪糕   4 @$149.7",購物,508.3
"八月堂
貨品售出 恕不退換
Total: $417.7
2025年12月9日
咖啡 x3
分店: 銅鑼灣
******************************
3 熱狗 $216.7
$297.9   午餐肉
$417.7
4 漢堡包 $207.5
1 星洲炒米 $97.1
乾炒牛河   1 @$32.2
分店: 中環
------------------------------",食飯,417.7
"收銀員: 001
實收: $150.7
3 腸粉 $452.0
單據號: A001234
Date: 2025/02/22
$150.7
Total: $150.7
一日三餐
Apple Pay",食飯,150.7
"都會票
長者單程票                $54.8
2 油費 $178.5
MasterCard
城巴月票 x3
車票          $28.1
$459.1   即日來回票
  折扣 -$8.6
  買一送一優惠
應付金額: $407.4
================================
的士
  折扣 -$3.6
無塑膠袋 Thank you
2025年12月6日",交通,407.4
"UnionPay
杏汁燉雞蛋                $343.7
收銀機: 01
流水號: 123456
實收: $566.8

PAID
迷你朱古力杯子蛋糕   2 @$31.9
2 電話費 $153.6
$566.8
沙爹牛肉通粉          $87.0
南乳豬手麵 x3
牛油多士   1 @$179.9
總額: $566.8
半島冰室
雲吞麵 ................ $248.7",食飯,566.8
"  買一送一優惠
  買一送一優惠
水費 x4
應付金額: $409.2
759阿信屋
洗頭膏
收銀員: 001
Total: $409.2
牛奶                   $262.1
Date: 2025/07/15
合計: HKD $409.2
Apple Pay
$451.4   薯條",購物,409.2
"Apple Pay
貨品售出 恕不退換
------------------------------
  折扣 -$7.8
內衣褲 x2
洗衣液 x1
Apple Pay
充電線          $130.0
百佳
$157.9
2025年4月27日
3 紙巾 $176.9
電話: 2345 6789",購物,157.9
"  第二件半價
流水號: 123456
759阿信屋
啤酒
  優惠價 -$11.2
護膚品          $87.1
Total: $519.9
合計: HKD $519.9
茶包 ................ $147.2

$304.7   充電線
麵包 ................ $239.4
******************************
保溫杯          $32.5
$90.1   筆",購物,519.9
"$363.3   保溫杯
會員積分 +25

  優惠價 -$4.1
合計: HKD $433.1
凍鴛鴦
化妝棉 x3
YATA
$102.8   洗衣液
雨傘
  會員折扣 -$9.7",購物,433.1
"收銀機: 01
牛奶
無塑膠袋 Thank you
會員積分 +25
好立克
時間: 2025-05-24 19:57
1 南乳豬手麵 $170.7
實收: $391.7
******************************
樽仔奶茶 ................ $50.7
日本北海道3.6朱古力 ................ $25.2
祥興咖啡室
------------------------------
海南雞飯   2 @$16.9
凍鴛鴦   1 @$19.0
謝謝光臨
$9.6   凍檸茶",食飯,391.7
"應付金額: $340.8
貨品售出 恕不退換
火腿奄列   2 @$93.8
海南雞飯
現金
東海堂
UnionPay
日期: 2025-03-14
2 蛋牛治 $135.1
Apple Pay
總額: $340.8
$340.8",食飯,340.8
"港鐵
Date: 2025/03/08
現金
九巴月票                 $273.8
分店: 銅鑼灣
------------------------------",交通,136.9
"合計: HKD $200.8
牛油多士 x4
================================
茄汁蝦仁飯   4 @$81.1
鴛鴦奶茶                 $43.3
收銀員: 001
日期: 2025-07-21
地址: 香港九龍尖沙咀XX路XX號
實收: $200.8
收銀員: 001
收銀員: 001
K11 Art House
------------------------------",娛樂,200.8
"環保袋收費 $0.5
MOViE MOViE
會員積分 +25
Date: 2025/12/27
入場券 ................ $115.0
應付金額: $244.5
THANK YOU
電影票 ................ $413.0
$78.7   MOViE MOViE票
Total: $244.5
無塑膠袋 Thank you",娛樂,244.5
"八達通
腸粉
奶茶 x4
2025年2月9日
星巴克
THANK YOU
------------------------------
葡撻 ................ $510.3
Visa
營業時間: 07:00-23:00
COME AGAIN",食飯,211.7
"Date: 2025/06/23
$767.7
實收: $767.7
  折扣 -$5.5
優品360
洗頭膏 ................ $523.5
現金
薯片          $37.6
環保袋收費 $0.5
$496.0   充電線
  第二件半價
現金
總額: $767.7
1 護膚品 $116.0
朱古力 x2
牙刷                   $34.0
雞翼                   $274.3",購物,767.7
"合計: HKD $401.7
貨品售出 恕不退換
迷你朱古力杯子蛋糕 x3
  折扣 -$3.1
4 西多士 $69.7
  會員折扣 -$5.7
長者票                  $264.3
  買一送一優惠
3 博物館票 $69.3
Lumen Cinema
長者票
地址: 香港九龍尖沙咀XX路XX號
營業時間: 07:00-23:00
日期: 2025-02-28
  會員折扣 -$6.8",娛樂,401.7
"2D正價                 $269.6
2 入場券 $295.9
電影票                  $176.8
2D正價 ................ $288.2
八達通
皇室戲院
日期: 2025-07-12
$32.0   早場票
謝謝光臨
分店: 旺角
MOViE MOViE票 ................ $61.8
$448.0   小巴費
總額: $898.0
------------------------------
的士起步費                $337.2
全月通 x4
長者票                  $42.8
4 海洋公園門票 $69.5
  優惠價 -$12.5
流水號: 123456",娛樂,898.0
"Visa
合計: HKD $406.4
時間: 2025-07-21 15:11
香港大學中醫診所
保險費 x1
環保袋收費 $0.5
電費 x1
4 X光費 $178.1
涼茶 x2
差餉
csl手機費 ................ $49.1
分店: 尖沙咀
Total: $406.4
收銀員: 001
藥物費
$406.4",其他,406.4
"長者單程票                $46.9
蛋撻
總額: $445.3
3 檸檬可樂 $274.3
2025年8月3日
八達通
  買一送一優惠
澳洲牛奶公司
黑椒豬扒飯 ................ $484.7
Visa
******************************",食飯,445.3
"內衣褲                  $117.4
魚蛋   4 @$49.7
Visa
2025年5月1日
Visa
無塑膠袋 Thank you
總額: $213.0
$213.0
拖鞋   4 @$45.9
7-11
Visa",購物,213.0
"屈臣氏
$213.4   養和醫院診症費
UnionPay
現金
水務署水費                $10.8
流水號: 123456
------------------------------
  折扣 -$3.9
$491.8
可樂          $348.2
養和醫院診症費 ................ $215.2
  優惠價 -$13.8
T恤 ................ $104.6
THANK YOU
筆
時間: 2025-01-17 21:18
流水號: 123456",購物,491.8
"貨品售出 恕不退換
合計: HKD $380.1
2 中藥材 $248.8
分店: 銅鑼灣
中電
中電電費                 $24.9
中藥材 x3
總額: $380.1
注射費 x2
Apple Pay
流水號: 123456
2025年11月5日
--------------------------------
  第二件半價",其他,380.1
"好立克          $99.8
4 乾炒牛河 $225.2
--------------------------------
******************************
鴛鴦奶茶          $154.6
$186.9   廁紙
  買一送一優惠
沙嗲牛肉麵          $157.6
------------------------------
合計: HKD $717.1
牛油多士                 $123.2
霸王茶姬
日期: 2025-06-28
分店: 中環
$85.2   牛腩麵
4 檸檬牛油蛋糕 $166.2
柱侯牛腩飯",食飯,717.1
"電話: 2345 6789
分店: 旺角
咖喱牛腩飯                $471.1
一日三餐
日期: 2025-10-02
會員積分 +25
UnionPay
檸檬牛油蛋糕 ................ $98.8
$386.6
檸檬可樂 x1
會員積分 +25
合計: HKD $386.6
------------------------------
日本北海道3.6朱古力",食飯,386.6
"Total: $694.4
實收: $694.4
輕鐵單程票 ................ $62.6
現金
$591.8   綠色小巴車費
  折扣 -$8.1

合計: HKD $694.4
都會票
即日來回票                $153.8
電車票   3 @$123.8
都會票                  $107.7
UnionPay
AlipayHK
機場快線
PAID",交通,694.4
"$557.1   昂坪360纜車票
分店: 旺角
電車票 x4
合計: HKD $536.8
營業時間: 07:00-23:00
八達通
香港電訊電話費   4 @$28.4
Total: $536.8
  第二件半價
城巴
實收: $536.8
2025年9月14日
$98.4   煤氣費
電話: 2345 6789
城巴月票          $92.5",交通,536.8
"星洲炒米
八達通
沐浴露
實收: $669.8
分店: 尖沙咀
咖喱牛腩飯   4 @$91.5
2025年4月8日
餐蛋公仔炒麵   4 @$107.8
合計: HKD $669.8
優品360
牙膏 x4
Visa
洗潔精   2 @$121.5
2 手機殼 $288.3
  會員折扣 -$14.2",購物,669.8
"豬扒包   2 @$20.0
3 奶茶 $118.9
現金
日期: 2025-02-23
咸檸七
礦泉水          $109.3
關東煮
1 檸檬可樂 $108.5
稅款已包括
聖安娜
$663.5
$181.9   叉燒飯
雨衣                   $84.2
地址: 香港九龍尖沙咀XX路XX號
$171.9   燒鵝飯
--------------------------------
應付金額: $663.5",食飯,663.5
"  第二件半價
$75.1   情侶座位
日期: 2025-11-27
實收: $489.3
$489.3
================================
Apple Pay
1 遊戲機代幣 $52.5
AlipayHK
學生票          $137.6
Total: $489.3
$91.6   展覽票
演唱會門票 x2
  會員折扣 -$3.2
GALA CINEMA
入場券          $232.7",娛樂,489.3
"  買一送一優惠
VIP座位 x4
入場券 ................ $9.9
樂園門票
K11 Art House票 ................ $535.9
稅款已包括
$1052.2
2025年8月8日
車仔麵          $78.1
海洋公園門票               $60.1
流水號: 123456
咖啡 x2
皇室戲院
  折扣 -$9.4
$61.3   蛋牛治
合計: HKD $1052.2
2 早場票 $320.2
$227.5   演唱會門票
No Refund No Exchange
$266.9   迪士尼樂園門票
  折扣 -$6.4",娛樂,1052.2
"Date: 2025/11/15
可樂
$55.3   濕紙巾
棉花棒 x1
******************************
牙刷
Total: $378.2
無塑膠袋 Thank you
即食麵 ................ $169.1
崇光超市 (SOGO)
洗潔精                  $222.5
收銀機: 01
雪糕 ................ $65.9",購物,378.2
"維他奶                  $381.9
飯團                   $53.8
紅色小巴車費          $300.9
筆   3 @$62.2
牛奶   3 @$66.6
  買一送一優惠
Date: 2025/07/01
  買一送一優惠
4 即日來回票 $316.5
  會員折扣 -$8.0
化妝棉   4 @$161.3
麵包   4 @$102.7
Total: $845.3
稅款已包括
衛生巾                  $150.7
應付金額: $845.3
3hreesixty",購物,845.3
"No Refund No Exchange
3 內衣褲 $178.7
合計: HKD $278.5
收銀員: 001
日期: 2025-02-10
No Refund No Exchange
茶包          $56.9
洗潔精 x1
3 雨傘 $67.3
信用卡
  第二件半價
內衣褲                  $194.0
  會員折扣 -$7.3
松本清
2 保溫杯 $81.9",購物,278.5
"Date: 2025/08/19
稅款已包括
中華煤氣費 x1
長者票 x1
化驗費 ................ $70.6
聖德肋撒醫院
會員積分 +25
營業時間: 07:00-23:00
應付金額: $126.4",其他,126.4
"三文治 ................ $110.2
--------------------------------

燒味雙拼飯          $373.2
會員積分 +10
瑞記咖啡
炒蛋多士 x2
星洲炒米          $134.0
  第二件半價
咖啡   1 @$62.3
  第二件半價
合計: HKD $729.6
樽仔奶茶   4 @$34.0
午夜場票          $155.9
西多士
現金
鴛鴦奶茶 x3",食飯,729.6
"鮮牛油菠蘿包          $423.4
2025年11月18日
信用卡
西多士
合計: HKD $309.8
  第二件半價
總額: $309.8
3 檸檬牛油蛋糕 $130.9
吉野家
歡迎下次光臨",食飯,309.8
"譚仔三哥米線
分店: 中環
$216.4
地址: 香港九龍尖沙咀XX路XX號

北海道3.6牛乳             $521.8
--------------------------------
漢堡包          $257.8",食飯,216.4
"應付金額: $223.2
THANK YOU
時間: 2025-11-07 16:05
MasterCard
百佳
洗頭膏 ................ $33.5
THANK YOU
拖鞋 ................ $371.7
麵包          $247.7",購物,223.2
"歡迎下次光臨
腸粉 ................ $45.1
公仔麵   1 @$119.6
$149.9   檸檬牛油蛋糕
實收: $494.3
Visa
$57.3   煎雙蛋
  買一送一優惠
地址: 香港九龍尖沙咀XX路XX號
2025年4月17日
$494.3
  優惠價 -$7.2
Total: $494.3
KFC
UnionPay
UnionPay
$223.6   番茄牛肉通粉
綠色小巴車費 ................ $420.9
$242.4   阿華田
流水號: 123456",食飯,494.3
"================================
會員積分 +10
腸粉   1 @$116.6
  折扣 -$11.7
餐蛋公仔炒麵   3 @$154.4
MOViE MOViE票   2 @$58.2
$87.1   咸檸七
扭蛋          $168.2
學生票          $176.0
日期: 2025-03-01
地址: 香港九龍尖沙咀XX路XX號
元朗榮華
信用卡
營業時間: 07:00-23:00
應付金額: $493.8
PAID",食飯,493.8
"Apple Pay
紅茶冰室
MasterCard
收銀機: 01
會員積分 +10
時間: 2025-04-13 17:04
Total: $234.0
$177.4   咸檸七
牛油多士 x2",食飯,234.0
"稅款已包括
HKTaxi車費 x3
電車票                  $645.2
地址: 香港九龍尖沙咀XX路XX號
合計: HKD $675.4
港鐵巴士
實收: $675.4
No Refund No Exchange
2025年5月26日
Uber起步費 x3
的士起步費 ................ $602.9
稅款已包括
即日來回票          $171.3
三文治          $251.6
$675.4
  第二件半價
咖啡 x1",交通,675.4
"UnionPay
咖啡          $176.0
總額: $346.3
實收: $346.3
McDonald's
合計: HKD $346.3
營業時間: 07:00-23:00
$250.4   牛腩麵
八達通
$133.1   奶茶
  第二件半價

分店: 中環",食飯,346.3
"$558.8   菠蘿油
星洲炒米                 $196.7
燒味飯 ................ $383.6
時間: 2025-09-23 18:47
THANK YOU
乾炒牛河 ................ $103.3
漢堡包                  $553.6
MasterCard
------------------------------
******************************
檸檬可樂 ................ $154.0
聯發茶餐廳
鮮牛油菠蘿包   4 @$50.5",食飯,727.6
"糖朝
$740.9
火腿通粉
Apple Pay
現金
貨品售出 恕不退換
時間: 2025-03-14 12:20
AlipayHK
番茄牛肉通粉          $170.1
餐蛋公仔炒麵
博物館票                 $71.6
咸檸七                  $290.9
菠蘿油
4 鮮牛油菠蘿包 $556.5
合計: HKD $740.9",食飯,740.9
"AlipayHK
2025年5月13日
$95.2   兒童單程票
  買一送一優惠
4 Uber費 $280.2
的士費   4 @$107.6
龍運巴士
HKTaxi車費   3 @$106.4
實收: $524.5
$524.5
Total: $524.5
分店: 尖沙咀
天星小輪票   1 @$145.3",交通,524.5
"燒賣                   $117.2
奶茶                   $255.7
八達通
番茄牛肉通粉 x3
--------------------------------
牛腩麵
$322.4   樽仔奶茶
  優惠價 -$14.5
應付金額: $437.5

貨品售出 恕不退換
Total: $437.5
華嫂冰室",食飯,437.5
"霸王茶姬
日本北海道3.6朱古力          $352.0
  折扣 -$12.5
2 漢堡包 $34.9
UnionPay
杏汁燉雞蛋 ................ $527.5
合計: HKD $502.1
焗豬扒飯          $62.5
時間: 2025-02-11 09:12
$468.6   叉燒飯
******************************",食飯,502.1
"鴛鴦奶茶 ................ $354.0
燒鵝飯 ................ $50.8
合計: HKD $293.4
PAID
歡迎下次光臨
日期: 2025-11-24
八月堂
$196.6   炒蛋多士
Total: $293.4
無塑膠袋 Thank you
歡迎下次光臨",食飯,293.4
"$338.4
合計: HKD $338.4
檸檬可樂   3 @$38.3
2025年3月24日
------------------------------
2 乾炒牛河 $325.3
COME AGAIN
華星冰室
PAID
1 牛油多士 $137.5
分店: 銅鑼灣",食飯,338.4
"展覽票
演唱會門票
日期: 2025-08-07
海洋公園門票          $111.2
午夜場票 ................ $91.0
Premier座位   1 @$93.9
實收: $693.4
合計: HKD $693.4
--------------------------------
4DX   3 @$36.1
PAID
分店: 尖沙咀
電話: 2345 6789
4 入場券 $668.5
MasterCard
  第二件半價
VIP座位                $683.4
無塑膠袋 Thank you
the sky
THANK YOU",娛樂,693.4
"******************************
$270.6
總額: $270.6
紅茶冰室
蛋撻
謝謝光臨
燒賣                   $81.2
4 充電器 $33.1
北海道3.6牛乳
日期: 2025-05-03
貨品售出 恕不退換
襪子
  第二件半價
地址: 香港九龍尖沙咀XX路XX號",食飯,270.6
