text,label,total_price
"$209.4   私家醫生診金
$191.8
B+ cinema
現金
海洋公園門票 x2
2025年2月20日
營業時間: 07:00-23:00
會員積分 +10
COME AGAIN",娛樂,191.8
"口罩 x1
保溫杯 ................ $661.3
UNY
  折扣 -$14.2
垃圾袋          $66.0
日期: 2025-10-21
COME AGAIN
2 化妝棉 $221.8
洗頭水 ................ $80.6
  第二件半價
貨品售出 恕不退換
UnionPay
1 拖鞋 $82.9
PAID
合計: HKD $691.5
3 飯團 $345.7",購物,691.5
"應付金額: $94.1
現金
PAID
無塑膠袋 Thank you
稅款已包括
新巴
******************************
Apple Pay
Uber費 x2
學生單程票          $233.5
會員積分 +25
2025年5月3日",交通,94.1
"火腿通粉   2 @$36.0
分店: 中環
勝香園
車仔麵                  $511.4
Visa
Apple Pay
1 私家醫生診金 $57.8
Date: 2025/02/05
$54.8   火腿奄列
咖啡
合計: HKD $576.3
--------------------------------
炒蛋多士                 $41.1
鮮牛油菠蘿包          $182.0
火腿通粉   4 @$38.8
日本北海道3.6朱古力 x4
總額: $576.3
分店: 旺角
飯團 x2",食飯,576.3
"日期: 2025-05-25
MasterCard
分店: 尖沙咀
咸檸檬          $100.6
地址: 香港九龍尖沙咀XX路XX號
腸粉   3 @$153.7
  第二件半價
燒味雙拼飯   4 @$75.9
合計: HKD $614.3
------------------------------
吉野家
咖啡   3 @$92.2
海南雞飯   4 @$156.2
燒味飯
AlipayHK",食飯,614.3
"啤酒          $525.1
Marks & Spencer
時間: 2025-01-05 12:57
關東煮   1 @$71.2
UnionPay
Apple Pay
實收: $331.1
薯條
地址: 香港九龍尖沙咀XX路XX號",購物,331.1
"4 杏汁燉雞蛋 $504.5
時間: 2025-05-06 19:53
PAID
$264.9   燒鵝飯
$251.6   零食
雨傘          $238.5
應付金額: $615.4
------------------------------
牛奶 ................ $380.6
咖喱牛腩飯
  折扣 -$13.3
PAID
勝香園",食飯,615.4
"八達通
$599.5   咸檸七
4 燒賣 $281.5
  折扣 -$8.4
稅款已包括
$106.8   柱侯牛腩飯
菠蘿油 ................ $343.8
咖啡 ................ $295.8
牛腩麵   4 @$62.3
實收: $807.5
咖喱牛腩飯          $151.1
奶茶   3 @$53.9
Date: 2025/09/18
環保袋收費 $0.5
東海堂
應付金額: $807.5
$286.0   漢堡包
  會員折扣 -$8.4",食飯,807.5
"咖啡 x1
雨衣                   $134.3
拖鞋                   $142.0
Glam Beautique
日期: 2025-11-17
分店: 尖沙咀
洗潔精 x3
襪子          $153.0
3 筆記本 $204.3
  折扣 -$5.9
  優惠價 -$13.9
充電線                  $243.9
  折扣 -$6.4
應付金額: $917.6
壽司          $344.7
------------------------------
總額: $917.6
3 三文治 $68.8",購物,917.6
"小巴費 ................ $105.1
總額: $538.3
收銀員: 001
******************************
3 油費 $395.5
PAID
車票          $73.5
HKTaxi車費             $147.8
昂坪360
MasterCard
昂坪360纜車票             $289.5
$538.3
分店: 旺角
的士隧道費
謝謝光臨
2025年8月23日
城巴月票 x4
******************************",交通,538.3
"三文治 x4
4 廁紙 $589.0
日本城
總額: $700.1
--------------------------------
2025年11月1日
柱侯牛腩飯          $40.4
雨衣   3 @$11.5
No Refund No Exchange
$700.1
襪子
  折扣 -$12.7
雨傘 ................ $56.2
葡撻   1 @$104.3
  第二件半價
膠紙 ................ $554.8",購物,700.1
"皇室戲院
實收: $146.9
應付金額: $146.9
4 MOViE MOViE票 $587.8
Date: 2025/02/01
歡迎下次光臨",娛樂,146.9
"HKTaxi
分店: 尖沙咀
3 HKTaxi車費 $130.8
長者單程票                $157.3
分店: 旺角
應付金額: $200.9
2025年9月12日",交通,200.9
"AlipayHK
MasterCard
------------------------------
菠蘿油                  $380.0
葡撻 ................ $139.3
收銀機: 01
牛腩麵
應付金額: $386.7
合計: HKD $386.7
  優惠價 -$3.7
營業時間: 07:00-23:00
日期: 2025-12-12
三文治   4 @$116.9
會員積分 +25
AlipayHK
現金
稅款已包括
美利茶餐廳",食飯,386.7
"2025年3月24日
流水號: 123456
煎雙蛋
Apple Pay
叉燒飯 ................ $39.0
Total: $298.7
$298.7
成人單程票                $96.7
八達通
兒童單程票
屯馬線
咸檸檬 x2",交通,298.7
"應付金額: $233.4
電話費
  買一送一優惠
日期: 2025-05-19
GALA CINEMA
2D正價          $289.0
會員積分 +25
流水號: 123456",娛樂,233.4
"4 樂園門票 $592.1
謝謝光臨
貨品售出 恕不退換
環保袋收費 $0.5
  優惠價 -$11.7
歡迎下次光臨
時間: 2025-06-12 21:14
Total: $517.2
  會員折扣 -$13.3
迪士尼樂園門票 x2
3D正價票   4 @$35.7
九巴月票
遊戲幣
百老匯",娛樂,517.2
"------------------------------
天星小輪
的士隧道費                $245.9
日期: 2025-11-20
應付金額: $592.7
THANK YOU
停車費   2 @$111.2
Total: $592.7
昂坪360纜車票 ................ $525.5
的士費
兒童單程票 x2",交通,592.7
"$308.8   叉燒飯
杏汁燉雞蛋   4 @$77.3
會員積分 +25
四季常餐
叉燒飯
COME AGAIN
合計: HKD $495.1

實收: $495.1
  買一送一優惠
燒賣
1 關東煮 $115.8
THANK YOU
------------------------------",食飯,495.1
"的士起步費 x4
3 單程票 $192.7
停車費                  $380.2
八達通增值
單程票 x1
昂坪360
HKTaxi車費
Date: 2025/09/03
MasterCard
Total: $693.1
兒童單程票          $143.3
總額: $693.1
$693.1
貨品售出 恕不退換",交通,693.1
"COME AGAIN
應付金額: $412.2
4 Uber費 $456.8
歡迎下次光臨
輕鐵
電車票 x3
COME AGAIN
4 成人單程票 $56.3
現金
Date: 2025/06/14
HKTaxi車費
實收: $412.2
HKTaxi車費
昂坪360門票
Total: $412.2
  會員折扣 -$6.0
4 Premier座位 $263.3",交通,412.2
"飯團
時間: 2025-12-10 16:30
會員積分 +25
奶茶          $474.6
Apple Pay
合計: HKD $601.5
收銀機: 01
應付金額: $601.5
------------------------------
菠蘿油
譚仔三哥米線
蛋撻 x1
鴛鴦奶茶   4 @$123.8
  會員折扣 -$9.8
COME AGAIN
會員積分 +25
咸檸檬   1 @$66.9",食飯,601.5
"IMAX

PALACE ifc
Visa
合計: HKD $513.7
THANK YOU
收銀機: 01
總額: $513.7
電影票          $227.1
  第二件半價
學生票
收銀機: 01
4 昂坪360門票 $306.0
3 遊戲幣 $473.5
  第二件半價
分店: 銅鑼灣",娛樂,513.7
"  優惠價 -$13.1
環保袋收費 $0.5
應付金額: $206.1
實收: $206.1
4 學生單程票 $223.2
Date: 2025/05/16
八達通
Pacific Coffee
$150.3   飯團
分店: 中環",食飯,206.1
"$468.6   蛋牛治
  折扣 -$13.2
地址: 香港九龍尖沙咀XX路XX號
HKTaxi
天星小輪票                $106.7
******************************
紅色小巴車費               $634.3
總額: $552.2

收銀機: 01
單程票
$34.9   的士起步費
Apple Pay
================================
$19.8   雲吞麵",交通,552.2
"KFC
星洲炒米                 $445.0
$460.7   阿華田
應付金額: $402.8
收銀員: 001

  第二件半價
Total: $402.8
$402.8
******************************
凍鴛鴦                  $21.8
單據號: A001234
杏汁燉雞蛋   2 @$128.5",食飯,402.8
"油費
$439.9
Uber
長者單程票 x4
總額: $439.9
THANK YOU
--------------------------------
Uber起步費 x1
2025年11月22日",交通,439.9
"謝謝光臨
時間: 2025-09-05 20:29
$156.8
中華煤氣費                $104.4
仁安醫院手術費 ................ $104.8
總額: $156.8
csl
應付金額: $156.8",其他,156.8
"點都德
================================
日本北海道3.6朱古力 ................ $199.5
收銀員: 001
Date: 2025/02/05
炒蛋多士 ................ $224.8
昂坪360門票 x4
GALA座位
收銀機: 01
地址: 香港九龍尖沙咀XX路XX號
牛油多士 ................ $177.4
牛腩麵 ................ $357.4
  優惠價 -$11.2
迪士尼樂園門票 ................ $328.5
  第二件半價
八達通
1 咸檸七 $37.0
$687.7",食飯,687.7
"演唱會門票   3 @$49.5
$537.7   午夜場票
八達通
3D正價票 x3
合計: HKD $383.0
UA
Total: $383.0
環保袋收費 $0.5
時間: 2025-06-25 13:22
會員積分 +10",娛樂,383.0
"4 雨衣 $63.6
COME AGAIN
APITA
廁紙
------------------------------
總額: $461.0
濕紙巾          $263.2
稅款已包括
耳機   2 @$76.1
1 熱狗 $46.4
Apple Pay
牙膏
PAID
時間: 2025-07-27 10:53
No Refund No Exchange
應付金額: $461.0",購物,461.0
"收銀機: 01
南乳豬手麵 ................ $68.8
蛋白燉鮮奶 ................ $109.0
UnionPay
豬扒包                  $311.9
會員積分 +10
時間: 2025-11-15 14:09
Total: $268.2
遊戲機代幣   4 @$16.2
滿記甜品",食飯,268.2
"會員積分 +10
會員積分 +10
地址: 香港九龍尖沙咀XX路XX號
COME AGAIN
K11 Art House票 x2
Festival Grand Cinema
扭蛋 ................ $159.8
謝謝光臨
合計: HKD $428.3
3D正價票 ................ $205.4
輕鐵單程票
遊戲幣 x2
Total: $428.3
無塑膠袋 Thank you
2025年5月9日
$611.8   IMAX",娛樂,428.3
"電車票                  $346.4
成人單程票 x1
Date: 2025/06/04
學生票          $117.9
$33.1   長者單程票
分店: 尖沙咀
電話: 2345 6789
VIP座位                $47.0
屯馬線
------------------------------
貨品售出 恕不退換",交通,260.7
"咸檸檬   4 @$8.6
  買一送一優惠
  優惠價 -$8.5
三文治          $195.4
  優惠價 -$3.9
關東煮   4 @$175.6
信用卡
UnionPay
澳洲牛奶公司
午餐肉                  $139.4
午餐肉 ................ $272.9
環保袋收費 $0.5
總額: $547.5
黑椒豬扒飯          $177.6
飯團 x3
Total: $547.5
3 公仔麵 $85.2
",食飯,547.5
"  折扣 -$4.3
紅色小巴車費
$798.1
即日來回票                $500.4

港鐵
  會員折扣 -$9.1
九巴月票                 $89.5
綠色小巴車費
  會員折扣 -$6.8
分店: 銅鑼灣
單程票 x4
$156.0   的士起步費
雪糕
稅款已包括
輕鐵單程票
學生單程票 x3",交通,798.1
"HKTaxi車費   4 @$131.0
$749.9
$191.5   藥物費
涼茶料 ................ $141.7
紅色小巴
日期: 2025-04-09
分店: 尖沙咀
HKTaxi車費   1 @$44.8
養和醫院診症費              $300.1
4 的士隧道費 $145.3
應付金額: $749.9
分店: 旺角
的士隧道費 ................ $302.1
長者單程票 x4
  第二件半價
3 全月通 $415.0
九巴月票 ................ $64.6
------------------------------",交通,749.9
"洗頭膏          $128.6
貨品售出 恕不退換
Total: $385.5
Market Place
合計: HKD $385.5
筆
時間: 2025-03-17 19:48
2 熱狗 $45.6
會員積分 +25
濕紙巾 ................ $407.2
耳機          $354.5",購物,385.5
"總額: $625.4
2025年4月25日
展覽票   2 @$21.7
博物館票                 $429.6
電影票   2 @$128.9
PAID
K11 Art House
$409.9   VIP座位
$100.0   入場券
信用卡
遊戲幣 x3",娛樂,625.4
"環保袋收費 $0.5
******************************
咖喱牛腩飯   4 @$102.1
總額: $346.6
葡撻   2 @$137.6
北海道3.6牛乳
蘇杭冰室
信用卡
Date: 2025/11/03
================================
煎雙蛋   3 @$48.2",食飯,346.6
"Date: 2025/07/14
實收: $168.7
4 水務署水費 $54.7
SmarTone
注射費                  $21.7
藥費
應付金額: $168.7
地址: 香港九龍尖沙咀XX路XX號
會員積分 +25
COME AGAIN
環保袋收費 $0.5
Total: $168.7
Apple Pay",其他,168.7
"4 北海道3.6牛乳 $512.4
一蘭拉麵
柱侯牛腩飯          $67.7
******************************
牛腩麵   4 @$60.5
日期: 2025-02-21
現金
午餐肉          $108.7
應付金額: $437.2
會員積分 +10
現金
$437.2
貨品售出 恕不退換
蛋撻                   $289.2",食飯,437.2
"沙嗲牛肉麵 ................ $289.3
Total: $994.8
分店: 中環
燒味雙拼飯 x3
AlipayHK
$31.8   公仔麵
凍鴛鴦   1 @$75.8
迷你朱古力杯子蛋糕 ................ $177.4
$994.8
紅茶冰室
關東煮   4 @$110.5
2025年7月19日
2 海南雞飯 $306.4
$647.6   牛油多士
番茄牛肉通粉
  第二件半價
合計: HKD $994.8
  會員折扣 -$5.6",食飯,994.8
"稅款已包括
華星冰室
2025年9月25日
------------------------------
歡迎下次光臨
會員積分 +25",食飯,0.0
"  會員折扣 -$12.9
  買一送一優惠
檀島咖啡餅店
豬扒包 ................ $249.0
無塑膠袋 Thank you
合計: HKD $555.1
2025年3月3日
燒味雙拼飯 ................ $647.0
乾炒牛河                 $106.9
地址: 香港九龍尖沙咀XX路XX號
脆皮燒春雞                $482.8
鮮牛油菠蘿包          $368.2",食飯,555.1
"日期: 2025-07-01
$351.6   三文治
油費 ................ $50.9
------------------------------
應付金額: $607.7
熱狗          $155.1
紅色小巴車費   2 @$72.0
UnionPay
城巴
  折扣 -$5.9
實收: $607.7
兒童單程票          $257.7
流水號: 123456
================================
兒童單程票                $38.3
流水號: 123456
  買一送一優惠
九巴月票          $131.6
機場快綫單程票 ................ $20.8",交通,607.7
"雪糕
朱古力 ................ $103.1
電車票   4 @$27.3
分店: 中環
單據號: A001234
稅款已包括
No Refund No Exchange
4 茶包 $302.8
1 的士費 $67.5
的士費          $208.0
日期: 2025-04-11
單據號: A001234
無塑膠袋 Thank you
4 護膚品 $139.8
雨傘 ................ $77.2
合計: HKD $709.1
保溫杯 ................ $76.4
無塑膠袋 Thank you
$143.8   內衣褲
  第二件半價
紙巾                   $126.5
百佳",購物,709.1
"沙嗲牛肉麵   1 @$98.1
奇華
歡迎下次光臨
樽仔奶茶 ................ $308.1
------------------------------
公仔麵 ................ $241.5
  會員折扣 -$4.9
咖喱牛腩飯   2 @$40.4
總額: $275.9
環保袋收費 $0.5
合計: HKD $275.9
2025年8月19日
無塑膠袋 Thank you
MasterCard",食飯,275.9
"電話: 2345 6789
4 即食麵 $244.3
2025年11月13日
4 薯片 $419.2
分店: 旺角
現金
地址: 香港九龍尖沙咀XX路XX號
$57.6   咖啡
Circle K
實收: $417.5
拖鞋                   $118.8
$403.6   維他奶
  優惠價 -$4.7
地址: 香港九龍尖沙咀XX路XX號",購物,417.5
"  第二件半價
洗頭水
UnionPay
YATA
  買一送一優惠
日期: 2025-09-12
電池 ................ $131.5
$1321.1
2 雪糕 $163.6
保溫杯                  $139.9
濕紙巾          $646.9
$164.8   濕紙巾
$286.7   牛奶
3 紙巾 $398.7
2 情侶座位 $206.2
$215.7   手機殼
$61.0   迪士尼樂園門票
遊戲幣          $191.9
合計: HKD $1321.1
  第二件半價",購物,1321.1
"充電器   4 @$29.6
撈丁 ................ $618.8
AlipayHK
應付金額: $376.7
分店: 旺角
總額: $376.7
--------------------------------
沙嗲牛肉麵 x3
================================
分店: 旺角
會員積分 +10
1 面膜 $98.7
Date: 2025/06/08
霸王茶姬
Visa",食飯,376.7
"銀行手續費
養和醫院診症費 x4
應付金額: $605.6
管理費                  $64.1
******************************
流水號: 123456
銀行手續費 x1
時間: 2025-11-20 16:45
注射費                  $425.0
  折扣 -$9.4
水務署",其他,605.6
"會員積分 +25
THANK YOU
收銀員: 001
棉花棒   1 @$135.1
3 薯條 $323.9
面膜 ................ $16.5
日期: 2025-07-22
現金
襪子          $80.6
$649.0
雨衣
廁紙
X光費          $412.0
MINISO",購物,649.0
"現金
Date: 2025/03/28
電影票
百老匯
分店: 尖沙咀
Total: $333.6
流水號: 123456
實收: $333.6
情侶座位                 $527.7",娛樂,333.6
"八達通
會員積分 +10
朱古力 ................ $335.1
Total: $347.5
YATA
洗頭水   3 @$75.2
會員積分 +25
博物館票
T恤 ................ $637.7
分店: 銅鑼灣
2025年1月19日
合計: HKD $347.5
洗潔精          $13.8
------------------------------
八達通",購物,347.5
"日期: 2025-09-09
Don Don Donki
耳機 ................ $428.7
現金
收銀機: 01
合計: HKD $583.3
分店: 中環
膠紙          $365.7
即食麵
Total: $583.3
維他奶   1 @$145.5
$583.3
收銀員: 001",購物,583.3
"Total: $759.9
分店: 尖沙咀
總額: $759.9
叉燒飯          $671.8
------------------------------
  折扣 -$3.7
環保袋收費 $0.5
城巴月票   2 @$23.4
聯發茶餐廳
收銀機: 01
Date: 2025/07/11
關東煮   1 @$123.2
會員積分 +25
  折扣 -$12.1
燒味飯                  $283.7
--------------------------------
燒鵝飯
$163.3   凍鴛鴦
檸檬可樂                 $391.2
環保袋收費 $0.5
收銀機: 01",食飯,759.9
"時間: 2025-02-06 16:14
綠色小巴
電話: 2345 6789
會員積分 +10
$109.2   城巴月票
現金
$36.4",交通,36.4
"棉花棒
火腿奄列
應付金額: $885.8
環保袋   1 @$46.5
燒賣
分店: 中環
MasterCard
即食麵 x4
  折扣 -$3.4
豬扒包 x2
維他奶   2 @$172.9
謝謝光臨
4 護膚品 $311.5
1 充電線 $140.4
現金
八達通
優品360
時間: 2025-02-12 16:33",購物,885.8
"Uber費
2025年9月20日
環保袋收費 $0.5
$301.4   八達通增值
輕鐵單程票 ................ $107.2
總額: $432.0
------------------------------
八達通
謝謝光臨
分店: 銅鑼灣
天星小輪票
貨品售出 恕不退換
COME AGAIN
天星小輪",交通,432.0
"東華醫院
總額: $545.5
UnionPay
$104.1   藥物費
中藥                   $517.9
應付金額: $545.5
2025年8月25日
電話: 2345 6789
COME AGAIN
3 中藥材 $125.9
中藥 ................ $173.4
csl手機費          $507.3
------------------------------",其他,545.5
"  買一送一優惠
兒童單程票 ................ $447.9
天星小輪
  第二件半價
的士費 x3
------------------------------
環保袋收費 $0.5
應付金額: $514.4
收銀員: 001
八達通增值   2 @$68.0
電車票
長者單程票 x2
2025年4月6日",交通,514.4
"涼茶 x3
中藥材                  $68.7
------------------------------
$500.2
******************************
診症費 ................ $320.9
單據號: A001234
csl手機費 ................ $62.9
差餉
稅款已包括
單據號: A001234
會員積分 +10
2 水費 $78.9
仁安醫院
2025年8月15日
無塑膠袋 Thank you
AlipayHK",其他,500.2
"MasterCard

Total: $279.8
3 牙膏 $142.5
信用卡
合計: HKD $279.8
$346.1   牙刷
收銀員: 001
******************************
4 保溫杯 $237.0
實收: $279.8
  第二件半價
Market Place",購物,279.8
"謝謝光臨
環保袋收費 $0.5
檸檬可樂
洗頭水          $66.1
------------------------------
MasterCard
應付金額: $612.8
Date: 2025/12/05
燒賣 x3
火腿奄列   1 @$91.5
信用卡
關東煮          $128.0
關東煮   2 @$55.6
大家樂
合計: HKD $612.8
牛腩麵                  $355.9
燒賣                   $164.4",食飯,612.8
"的士費   3 @$26.6
化妝棉          $60.4
都會票 x4
  優惠價 -$6.1
2025年9月20日
$349.4
$172.0   濕紙巾
No Refund No Exchange
分店: 尖沙咀
收銀員: 001
  買一送一優惠
3 油費 $38.6
八達通增值                $81.8
AlipayHK
九巴",交通,349.4
"------------------------------
日期: 2025-12-18
UnionPay
單據號: A001234
輕鐵
$289.7   九巴月票
應付金額: $72.4",交通,72.4
"日期: 2025-05-10
AlipayHK
3 牙刷 $282.3
香港海洋公園
電影票
電影票 x4
PAID
2 早場票 $209.9
Premier座位
UnionPay
實收: $629.0
現金
PAID
4DX          $181.0
演唱會門票          $80.4",娛樂,629.0
"2025年4月23日
csl手機費 ................ $124.2
================================
注射費 ................ $332.9
csl手機費               $150.5
Apple Pay
實收: $619.2
北京同仁堂
歡迎下次光臨
總額: $619.2
銀行手續費                $111.8
藥物費                  $122.1
  優惠價 -$3.9",其他,619.2
"遊戲幣 ................ $453.5
******************************
2D正價
應付金額: $267.1
Date: 2025/10/06
遊戲機代幣   1 @$83.7
  會員折扣 -$5.8
收銀機: 01
B+ cinema
地址: 香港九龍尖沙咀XX路XX號",娛樂,267.1
"THANK YOU
應付金額: $217.6
LOG-ON
合計: HKD $217.6
化妝棉
時間: 2025-05-13 16:33
$338.0   可樂
COME AGAIN",購物,217.6
"香港電訊
中華煤氣費 ................ $41.7
無塑膠袋 Thank you
電影票
X光費          $413.1
學生票          $109.1
UnionPay
仁安醫院手術費              $347.5
------------------------------
診症費 x3
2025年9月1日
Apple Pay",其他,493.5
"朱古力 ................ $47.1
洗頭膏 x3
電話: 2345 6789
Total: $548.8
薯條 x2
3hreesixty
單據號: A001234
環保袋收費 $0.5
棉花棒
  折扣 -$4.8
化妝棉
收銀機: 01
日期: 2025-02-02",購物,548.8
"  會員折扣 -$4.7
$170.3   耳機
稅款已包括
藥費          $307.7
大昌食品
X光費                  $71.4
洗衣液
================================
日期: 2025-11-18
Visa
中藥   3 @$98.5
收銀機: 01
地址: 香港九龍尖沙咀XX路XX號
應付金額: $382.4
熱狗 ................ $140.2
分店: 中環",購物,382.4
"稅款已包括
$325.6   奶茶
時間: 2025-04-02 10:25
PAID
咖喱牛腩飯          $43.9
4 MOViE MOViE票 $435.7
焗豬扒飯 x1
迪士尼樂園門票          $91.2
叉燒飯 ................ $449.0
總額: $781.9
------------------------------
No Refund No Exchange
合計: HKD $781.9
分店: 尖沙咀
紅茶冰室
$113.6   扭蛋
沙爹牛肉通粉   2 @$120.9",食飯,781.9
"三文治 ................ $48.3
黑椒豬扒飯                $133.7
收銀員: 001
2025年5月9日
------------------------------
會員積分 +10
地址: 香港九龍尖沙咀XX路XX號
合計: HKD $347.9
  會員折扣 -$9.6
紅茶冰室
豬扒包                  $354.9
茄汁蝦仁飯   2 @$29.5
$299.2   牛油多士
阿華田   1 @$37.0
$347.9
分店: 旺角
MasterCard",食飯,347.9
"收銀員: 001
汽水   4 @$115.9
應付金額: $555.5
濕紙巾 x1
分店: 銅鑼灣
會員積分 +10
  優惠價 -$4.5
合計: HKD $555.5
  折扣 -$13.7
2025年9月11日
熱狗 ................ $560.9
洗頭膏 x3
citysuper
  會員折扣 -$7.7
$81.5   環保袋
分店: 銅鑼灣
  買一送一優惠
口罩 ................ $678.0",購物,555.5
"------------------------------
營業時間: 07:00-23:00
大家樂
公仔麵                  $559.3
燒賣                   $21.2
2 咖啡 $24.8
1 茄汁蝦仁飯 $165.4
$338.8
稅款已包括
Total: $338.8
******************************
現金
收銀員: 001

收銀機: 01",食飯,338.8
"總額: $399.1
$292.4   3D正價票
高先電影院
  折扣 -$4.9
遊戲機代幣   1 @$106.5
會員積分 +25
$399.1
$401.6   遊戲機代幣
Total: $399.1
PAID
日期: 2025-06-12
入場券                  $171.3
PAID",娛樂,399.1
"扭蛋          $159.9
中華煤氣費 ................ $78.2
會員積分 +10
$102.6   X光費
分店: 尖沙咀
  會員折扣 -$11.3
2 SmarTone數據費 $31.5
中藥 x3
電話: 2345 6789
$210.8   差餉
貨品售出 恕不退換
日期: 2025-05-21
電費          $87.1
AlipayHK
化驗費   3 @$44.5
華潤堂
早場票
總額: $723.5
4 差餉 $490.1
養和醫院診症費 ................ $181.7",其他,723.5
"屯馬線
Total: $426.2
輕鐵單程票          $389.7
垃圾袋          $147.6
稅款已包括
  第二件半價
天星小輪票
時間: 2025-12-27 18:56
八達通
收銀機: 01
的士費                  $538.8
AlipayHK
$40.0   紅色小巴車費
總額: $426.2",交通,426.2
"******************************
單據號: A001234
衛生巾 ................ $33.9
4 汽水 $707.3
雨傘          $161.1
謝謝光臨
日期: 2025-07-27
------------------------------
Total: $420.7
$222.9   拖鞋
  會員折扣 -$12.5
佳寶食品超市",購物,420.7
"涼茶   2 @$67.1
--------------------------------
合計: HKD $352.5
港鐵巴士票 ................ $228.8
------------------------------
香港大學中醫診所
csl手機費 x1
水費          $230.6
歡迎下次光臨
收銀機: 01
AlipayHK
應付金額: $352.5
涼茶料 ................ $44.5

分店: 尖沙咀
  優惠價 -$8.4
營業時間: 07:00-23:00
$24.9   診症費",其他,352.5
"實收: $607.4
$83.1   廁紙
合計: HKD $607.4
  買一送一優惠
濕紙巾          $128.4
Apple Pay
拖鞋
COME AGAIN
襪子          $354.6
  買一送一優惠
================================
應付金額: $607.4
茶包                   $237.1
洗頭水 ................ $141.7
Marks & Spencer

No Refund No Exchange",購物,607.4
"Total: $237.0
總額: $237.0
筆   1 @$104.6
$237.0
MasterCard
雪糕                   $29.9
筆          $234.9
LOG-ON
Date: 2025/08/17
信用卡",購物,237.0
"Total: $688.6

阿華田                  $299.5
撈丁   1 @$160.7
一日三餐
No Refund No Exchange
流水號: 123456
  第二件半價
$654.1   三文治
煎雙蛋 ................ $589.8
牛油多士",食飯,688.6
"八達通
可樂 ................ $140.7
Date: 2025/12/18
------------------------------
牛油多士          $572.6
葡撻          $53.6
  折扣 -$6.4
分店: 銅鑼灣
  優惠價 -$5.4
飯團
$79.6   汽水
一風堂
火腿通粉",食飯,370.3
"  會員折扣 -$14.3
午餐肉                  $428.7
流水號: 123456
單據號: A001234
鮮牛油菠蘿包 x1
富華冰室
$1017.9
================================
4 迷你朱古力杯子蛋糕 $369.6
奶油豬扒包 x3

MasterCard
$179.3   炒蛋多士
分店: 中環
檸檬牛油蛋糕          $268.1
關東煮
  會員折扣 -$13.0
蛋牛治",食飯,1017.9
"IMAX

K11 Art House票          $276.9
情侶座位 ................ $383.6
  折扣 -$14.8
演唱會門票 x1
$33.3   海洋公園門票
Premier座位   4 @$52.7
  買一送一優惠
MasterCard
應付金額: $902.2
PALACE ifc
樂園門票
PAID
IMAX          $381.4",娛樂,902.2
"Total: $592.7
AlipayHK
謝謝光臨
糖朝
  折扣 -$7.8
================================
化驗費          $115.4
沙爹牛肉通粉               $54.8
牛油多士          $397.8
Date: 2025/01/26
收銀機: 01
$73.0   涼茶
午餐肉
PAID
------------------------------
管理費                  $102.4
檸檬可樂                 $37.2
4 雲吞麵 $317.0
總額: $592.7",食飯,592.7
"中華煤氣費
$880.7
香港電燈
會員積分 +25
差餉          $386.8
2025年6月23日
中藥材 ................ $221.3
私家醫生診金 x3
城巴月票   1 @$104.7
$360.5   電費
總額: $880.7
診症費
$119.8   HKTaxi車費
小巴費
SmarTone數據費
  第二件半價",其他,880.7
"謝謝光臨
現金
THANK YOU
------------------------------
PAID
PAID
時間: 2025-11-16 11:28
大昌食品
車仔麵          $163.6
4 T恤 $590.7
4 火腿通粉 $386.8
麵包
雨衣 ................ $133.5
$92.1   襪子
燒味飯
拖鞋   3 @$57.9",購物,658.2
"------------------------------
牙刷                   $326.4
AlipayHK
  會員折扣 -$9.4

  會員折扣 -$13.4
3 中華煤氣費 $122.4
余仁生
管理費   1 @$95.1
Visa
$250.7   煤氣費
$71.7   洗頭膏
  優惠價 -$10.5
$493.8   差餉
  優惠價 -$12.1
電話費 x3
朱古力          $135.2
水務署水費",其他,896.0
"電車
全月通   4 @$17.4
時間: 2025-03-20 09:01
電話: 2345 6789
Uber費   2 @$56.4
小巴費 ................ $446.4
油費 ................ $656.8
1 學生單程票 $33.0
$36.7   洗衣液
九巴月票   3 @$125.7
會員積分 +25
收銀員: 001
Uber費                $404.0
實收: $689.3",交通,689.3
"車票 x2
分店: 旺角
時間: 2025-05-07 09:54
小巴費
流水號: 123456
進智公交
應付金額: $769.1
學生單程票 ................ $73.0
$102.8   中華煤氣費
藥費
成人單程票                $103.7
仁安醫院手術費          $111.4",交通,769.1
"實收: $469.2
燒味雙拼飯   4 @$149.7
奶油豬扒包                $145.2
現金
日期: 2025-01-08
稅款已包括
2 鴛鴦奶茶 $17.0
公仔麵   2 @$18.2
一日三餐
海南雞飯 ................ $295.1
MasterCard",食飯,469.2
"金二少
即日來回票                $15.5
學生單程票                $216.5
No Refund No Exchange
日期: 2025-02-07
焗豬扒飯 x3
Apple Pay
  買一送一優惠
分店: 中環
  會員折扣 -$6.1
日本北海道3.6朱古力 x3
脆皮燒春雞          $245.8
八達通增值   2 @$116.9
脆皮燒春雞
2 燒鵝飯 $26.6
Total: $796.9
凍鴛鴦 x2
會員積分 +10",食飯,796.9
"MOViE MOViE票
貨品售出 恕不退換
信用卡
Date: 2025/05/23
******************************
無塑膠袋 Thank you
THANK YOU
總額: $151.2
影藝戲院
------------------------------
八達通
稅款已包括
會員積分 +10
  會員折扣 -$3.7",娛樂,151.2
"******************************
歡迎下次光臨
流水號: 123456
分店: 旺角
時間: 2025-03-03 20:25
$616.7   4DX
現金
UnionPay
UA
Total: $154.2
分店: 尖沙咀",娛樂,154.2
